# NAME: be1000.6
# COMMENT: Beasley instances from ORLIB. Converted to a MAX-CUT problem.
1001 50865
178 632 -14
178 657 52
178 666 -14
178 677 69
178 688 45
178 693 97
178 695 60
178 701 17
178 704 44
178 706 7
178 710 18
178 720 27
178 724 -57
178 727 12
178 735 -55
178 749 80
178 752 -24
178 756 -37
178 765 61
178 773 -61
178 785 -43
178 786 -36
178 797 -99
178 798 34
178 804 39
178 808 -22
178 825 96
178 828 65
178 829 54
178 858 22
178 873 65
178 874 37
178 876 35
178 879 -3
178 892 20
178 900 -73
178 944 70
178 948 -1
178 956 57
178 967 -63
178 977 12
178 980 -88
178 991 12
178 992 -70
178 995 22
179 200 -72
179 216 -13
179 240 38
179 264 34
179 278 -81
179 289 -97
179 291 30
179 302 25
179 324 -48
179 325 -89
179 330 -53
179 331 39
179 402 11
179 416 -73
179 432 87
179 438 14
179 448 46
179 455 96
179 456 -39
179 490 15
179 491 67
179 529 44
179 535 -30
179 553 -60
179 558 -43
179 563 64
179 587 -78
179 603 15
179 618 -67
179 624 62
179 626 -38
179 702 -78
179 707 70
179 710 16
179 714 -33
179 732 69
179 733 77
179 755 -77
179 769 64
179 779 57
179 785 -39
179 798 85
179 820 -9
179 828 78
179 833 24
179 834 68
179 840 11
179 874 -88
179 887 -85
179 889 5
179 902 -40
179 906 -17
179 911 -9
179 916 97
179 928 69
179 936 53
179 973 67
180 190 21
180 208 29
180 215 -59
180 217 -52
180 226 -86
180 232 -34
180 257 -35
180 271 56
180 280 96
180 300 -65
180 321 12
180 322 74
180 327 77
180 333 -47
180 352 -44
180 369 -87
180 390 -73
180 391 -54
180 393 -99
180 399 96
180 402 20
180 404 23
180 413 82
180 416 -31
180 441 72
180 451 43
180 453 -25
180 463 16
180 488 37
180 495 -33
180 502 -6
180 508 4
180 513 66
180 528 -4
180 537 31
180 547 57
180 554 68
180 565 -46
180 566 -99
180 580 -89
180 588 72
180 618 -28
180 620 21
180 625 55
180 634 80
180 635 14
180 640 56
180 643 35
180 659 63
180 679 -37
180 680 72
180 688 -36
180 707 -2
180 711 4
180 717 -42
180 725 85
180 738 -51
180 742 29
180 755 65
180 763 1
180 772 74
180 789 -54
180 819 -73
180 828 30
180 835 81
180 848 -83
180 853 51
180 868 89
180 878 25
180 889 61
180 900 97
180 903 -52
180 912 92
180 913 -78
180 918 88
180 923 88
180 931 -89
180 938 81
180 966 4
180 970 -74
180 977 96
180 978 -77
180 980 80
180 997 -80
181 183 -7
181 193 -46
181 200 3
181 208 54
181 213 81
181 215 -52
181 227 79
181 239 4
181 241 99
181 246 7
181 252 -50
181 267 95
181 274 -1
181 275 -58
181 316 94
181 319 83
181 322 27
181 330 18
181 350 -4
181 355 7
181 383 -23
181 397 -86
181 399 -10
181 411 -3
181 416 -87
181 454 76
181 457 -23
181 458 -73
181 471 -41
181 480 28
181 492 -11
181 497 33
181 514 -69
181 555 -77
181 560 -86
181 568 29
181 589 50
181 592 83
181 599 5
181 609 -87
181 612 -35
181 619 79
181 621 29
181 626 71
181 631 29
181 633 -59
181 644 -11
181 651 -57
181 657 -37
181 662 33
181 673 -38
181 676 -97
181 687 95
181 717 5
181 720 32
181 722 -81
181 725 16
181 727 -67
181 729 -56
181 745 45
181 747 71
181 771 -38
181 776 14
181 780 -8
181 829 56
181 837 8
181 841 54
181 843 74
181 845 24
181 856 27
181 887 93
181 896 82
181 937 -95
181 951 -48
181 953 -88
181 962 86
181 976 -77
181 980 42
181 1000 92
182 186 69
182 188 -54
182 199 99
182 210 45
182 213 -58
182 217 68
182 233 -19
182 238 -87
182 248 -47
182 262 -3
182 302 10
182 309 -91
182 318 -11
182 332 -50
182 334 -28
182 346 20
182 350 60
182 377 81
182 387 -2
182 410 -72
182 414 9
182 432 -26
182 436 -49
182 438 48
182 445 10
182 448 17
182 455 99
182 464 98
182 473 7
182 480 46
182 481 65
182 484 -96
182 497 45
182 500 59
182 508 -30
182 534 -75
182 554 68
182 558 82
182 560 62
182 562 -6
182 566 -62
182 568 -6
182 578 -39
182 585 -84
182 588 -13
182 603 16
182 625 14
182 626 9
182 673 -44
182 679 10
182 686 96
182 705 -43
182 706 8
182 714 -72
182 738 69
182 749 74
182 763 51
182 786 24
182 810 -8
182 811 -32
182 816 66
182 821 -80
182 830 -98
182 842 -52
182 850 -29
182 853 -36
182 891 20
182 897 14
182 912 -65
182 921 96
182 923 -57
182 936 -52
182 948 -87
182 951 69
182 957 -28
182 958 45
182 962 -7
182 981 55
182 984 -96
183 214 35
183 230 -84
183 238 95
183 267 -71
183 268 18
183 273 5
183 280 35
183 281 48
183 285 -8
183 289 88
183 290 -45
183 298 -38
183 306 22
183 321 -25
183 322 -92
183 324 -47
183 327 -80
183 354 -92
183 359 34
183 361 -75
183 370 -49
183 383 27
183 394 57
183 405 12
183 431 -52
183 449 37
183 467 -68
183 472 29
183 475 -53
183 479 -4
183 480 75
183 487 -99
183 497 -64
183 506 53
183 512 -42
183 537 -25
183 538 12
183 545 86
183 549 19
183 555 7
183 561 23
183 570 16
183 617 -73
183 652 -67
183 662 -11
183 671 -50
183 673 94
183 688 -48
183 704 -38
183 714 71
183 730 -80
183 739 19
183 748 31
183 764 -84
183 767 13
183 777 96
183 789 3
183 800 -59
183 806 -37
183 820 -55
183 833 79
183 838 -46
183 855 32
183 857 49
183 866 96
183 898 23
183 902 -80
183 910 -98
183 914 -7
183 916 31
183 918 -59
183 928 6
183 939 -75
183 959 -12
183 998 10
183 999 59
184 201 75
184 206 29
184 209 -85
184 230 72
184 252 5
184 256 70
184 262 -3
184 265 55
184 273 -74
184 312 -79
184 314 12
184 335 96
184 341 57
184 350 -20
184 351 97
184 357 16
184 360 -45
184 362 -35
184 387 87
184 431 -15
184 448 -31
184 463 17
184 471 51
184 504 10
184 507 26
184 509 -60
184 516 -67
184 518 61
184 530 6
184 536 -35
184 552 -99
184 555 26
184 583 14
184 584 53
184 591 -47
184 600 87
184 618 41
184 620 -81
184 650 -2
184 653 34
184 658 -79
184 659 31
184 713 47
184 715 26
184 725 36
184 730 48
184 754 5
184 760 26
184 775 39
184 788 55
184 795 -89
184 828 -84
184 829 98
184 830 57
184 854 -4
184 855 -25
184 860 56
184 863 79
184 881 5
184 884 23
184 890 -80
184 891 -54
184 903 17
184 918 5
184 929 -51
184 943 -38
184 945 20
184 946 -46
184 966 75
184 977 -75
184 983 53
184 988 56
184 989 -61
185 206 -17
185 243 -52
185 250 53
185 273 92
185 282 -29
185 307 -29
185 318 68
185 322 70
185 326 41
185 328 -13
185 330 -2
185 348 40
185 351 -61
185 357 -90
185 359 83
185 368 58
185 372 -71
185 397 -6
185 399 -42
185 402 -37
185 404 -84
185 409 50
185 413 32
185 430 80
185 437 54
185 479 86
185 480 78
185 481 76
185 500 79
185 516 84
185 521 60
185 535 84
185 538 62
185 551 16
185 559 88
185 572 3
185 582 -99
185 588 57
185 589 52
185 592 -1
185 601 92
185 658 2
185 660 -1
185 662 45
185 679 -100
185 703 -51
185 711 -46
185 718 68
185 729 9
185 755 -90
185 765 -92
185 771 -42
185 794 -11
185 804 -39
185 805 -9
185 810 -47
185 812 41
185 823 78
185 832 28
185 833 80
185 856 32
185 857 72
185 890 92
185 901 -89
185 909 70
185 921 75
185 924 -37
185 925 21
185 943 -28
185 953 -14
185 967 -87
185 985 -24
185 991 47
185 992 47
186 203 80
186 212 93
186 224 -6
186 246 -40
186 257 66
186 276 -26
186 279 99
186 286 -51
186 289 35
186 300 84
186 302 83
186 307 -73
186 330 -97
186 334 -93
186 346 -18
186 375 84
186 380 57
186 393 31
186 395 -99
186 431 -25
186 436 -57
186 437 -96
186 447 -71
186 448 -64
186 451 -46
186 468 1
186 470 85
186 515 93
186 546 -65
186 547 -99
186 557 2
186 562 -47
186 573 -82
186 580 -1
186 595 -95
186 599 92
186 602 -92
186 605 29
186 606 -7
186 627 -4
186 630 26
186 645 71
186 667 72
186 673 26
186 678 -51
186 679 69
186 686 -76
186 692 46
186 716 -62
186 717 30
186 728 8
186 749 -32
186 751 57
186 769 90
186 770 1
186 783 -40
186 790 -48
186 808 37
186 831 96
186 839 -16
186 840 -51
186 842 -59
186 861 66
186 867 -77
186 869 16
186 881 -50
186 916 -32
186 923 -32
186 929 33
186 951 34
186 966 97
186 974 32
186 975 -15
186 988 -95
186 995 -44
187 188 19
187 210 -77
187 211 43
187 228 7
187 234 48
187 265 -74
187 270 -94
187 295 27
187 312 -49
187 332 -75
187 335 -41
187 388 43
187 409 -63
187 418 76
187 421 68
187 425 -96
187 436 80
187 441 -49
187 446 -15
187 455 43
187 467 75
187 470 99
187 480 -82
187 482 61
187 493 -45
187 497 52
187 545 -68
187 557 68
187 559 26
187 564 67
187 566 -46
187 574 81
187 582 -4
187 583 40
187 585 -80
187 601 -24
187 603 48
187 610 30
187 614 56
187 620 -89
187 625 -59
187 641 -43
187 684 -83
187 691 82
187 699 16
187 710 -35
187 732 79
187 733 -59
187 759 80
187 775 50
187 790 21
187 792 -81
187 800 -49
187 849 -44
187 871 -30
187 882 -69
187 884 -88
187 891 19
187 911 -79
187 930 1
187 949 -46
187 972 35
188 195 -96
188 208 72
188 211 -12
188 215 -51
188 229 -58
188 232 29
188 257 15
188 261 -32
188 267 78
188 292 62
188 315 76
188 326 30
188 352 25
188 382 -31
188 383 41
188 398 25
188 412 22
188 418 -44
188 421 9
188 427 -16
188 445 -21
188 453 -81
188 468 34
188 478 -28
188 490 55
188 498 47
188 505 54
188 513 50
188 539 -99
188 576 84
188 577 17
188 601 81
188 602 -59
188 605 55
188 620 97
188 628 38
188 638 -40
188 640 -62
188 648 -21
188 661 24
188 665 -69
188 674 -48
188 681 -54
188 683 -89
188 684 -67
188 695 -7
188 698 -91
188 699 50
188 706 -65
188 713 -30
188 726 49
188 742 68
188 787 84
188 794 -30
188 835 -90
188 847 -87
188 850 65
188 853 -34
188 880 -31
188 884 -11
188 890 -92
188 900 -47
188 913 45
188 918 -96
188 929 61
188 952 9
188 961 63
188 963 39
188 978 -41
188 988 -90
189 190 23
189 196 56
189 203 93
189 212 84
189 215 -78
189 225 31
189 231 -30
189 243 86
189 244 -67
189 246 37
189 253 42
189 259 51
189 275 -87
189 284 32
189 290 67
189 294 -25
189 298 48
189 305 54
189 306 -84
189 308 49
189 321 -31
189 330 91
189 333 -2
189 337 10
189 347 -48
189 350 90
189 352 35
189 364 59
189 367 17
189 384 -59
189 388 -56
189 450 -50
189 453 -6
189 456 -1
189 462 76
189 481 -61
189 493 27
189 494 78
189 498 -57
189 506 -40
189 515 35
189 524 -47
189 537 -20
189 553 89
189 556 -92
189 565 71
189 581 -63
189 582 -45
189 583 97
189 589 96
189 590 55
189 599 37
189 602 22
189 605 -67
189 608 -87
189 616 87
189 624 29
189 631 -69
189 640 -18
189 648 -59
189 653 -97
189 661 -64
189 674 44
189 685 44
189 699 -48
189 703 96
189 712 86
189 714 74
189 715 -40
189 722 12
189 726 -18
189 730 -75
189 736 -17
189 738 74
189 739 69
189 745 -88
189 758 -10
189 763 -53
189 772 -54
189 779 -5
189 785 -62
189 791 75
189 797 -35
189 798 79
189 800 18
189 814 -55
189 832 40
189 835 -9
189 842 -28
189 858 -31
189 860 -43
189 867 -69
189 899 -80
189 903 64
189 916 62
189 931 -16
189 941 -37
189 942 -27
189 965 -59
189 997 47
189 999 -31
190 195 -17
190 202 -19
190 206 -20
190 219 47
190 224 -54
190 232 2
190 255 -52
190 265 69
190 275 6
190 287 50
190 294 32
190 305 -69
190 322 45
190 363 71
190 371 65
190 397 5
190 398 -36
190 403 74
190 412 -3
190 414 -80
190 419 65
190 429 -43
190 456 -39
190 457 -59
190 469 40
190 472 51
190 474 65
190 493 82
190 501 18
190 519 -46
190 520 -13
190 531 -76
190 533 -90
190 540 62
190 544 67
190 565 31
190 572 -27
190 576 78
190 618 -49
190 619 44
190 628 -19
190 645 -27
190 660 29
190 677 -87
190 681 -3
190 691 88
190 692 69
190 694 -62
190 698 46
190 713 -96
190 716 -51
190 721 94
190 742 -14
190 762 3
190 780 61
190 782 35
190 790 -100
190 797 -86
190 828 86
190 831 -86
190 847 14
190 865 21
190 882 36
190 888 63
190 893 -17
190 914 -75
190 916 21
190 926 -73
190 930 -28
190 951 64
190 954 -24
190 965 -28
190 999 89
191 201 96
191 214 22
191 226 -55
191 228 -80
191 229 -73
191 231 10
191 235 81
191 236 -9
191 237 81
191 258 -99
191 266 57
191 268 8
191 278 -28
191 285 14
191 294 -100
191 295 -53
191 299 -84
191 300 -40
191 301 -98
191 315 38
191 330 -10
191 337 -97
191 346 -16
191 364 -74
191 367 -94
191 372 88
191 374 -23
191 377 76
191 384 -93
191 398 -80
191 413 77
191 422 81
191 424 10
191 426 43
191 475 35
191 476 -93
191 485 72
191 489 -30
191 505 79
191 541 86
191 547 -13
191 553 83
191 556 8
191 558 -50
191 559 -13
191 560 -21
191 590 33
191 609 78
191 620 43
191 630 -61
191 632 -14
191 633 -47
191 635 66
191 636 78
191 637 52
191 652 -31
191 675 -96
191 703 -48
191 711 -29
191 722 11
191 727 -35
191 734 87
191 759 81
191 768 97
191 777 8
191 782 -25
191 783 94
191 814 21
191 840 -38
191 857 -91
191 866 19
191 880 27
191 907 85
191 926 -83
191 936 23
191 944 88
191 946 -17
191 951 -85
191 952 35
191 954 1
191 975 -15
191 984 27
191 996 -16
191 1000 -15
192 199 -67
192 204 22
192 209 68
192 216 -32
192 221 98
192 227 8
192 239 -69
192 241 78
192 250 -51
192 263 -6
192 265 29
192 274 55
192 275 68
192 287 -81
192 296 88
192 324 73
192 343 -29
192 344 12
192 346 -98
192 349 71
192 357 32
192 359 -60
192 361 1
192 362 67
192 365 -31
192 379 -8
192 384 39
192 391 -64
192 394 86
192 405 10
192 412 55
192 437 61
192 465 -67
192 477 -40
192 479 49
192 484 -74
192 491 -74
192 501 -83
192 517 95
192 536 -35
192 561 4
192 564 -29
192 569 -4
192 573 85
192 605 -33
192 606 38
192 612 2
192 639 87
192 656 60
192 660 2
192 667 -9
192 682 84
192 688 31
192 695 -84
192 698 -88
192 701 27
192 710 -25
192 742 64
192 743 -24
192 745 -68
192 765 -53
192 768 69
192 771 93
192 781 -8
192 782 46
192 788 -26
192 808 -1
192 815 -18
192 819 -93
192 872 2
192 882 -19
192 912 -36
192 931 25
192 933 -64
192 937 -6
192 952 54
192 960 -55
192 981 47
192 986 -47
193 195 -3
193 199 17
193 202 62
193 205 91
193 210 -66
193 211 -49
193 221 23
193 222 24
193 224 21
193 233 -61
193 241 33
193 279 68
193 281 17
193 286 89
193 290 36
193 292 -1
193 308 -86
193 319 -98
193 334 95
193 346 -64
193 373 -20
193 374 56
193 380 1
193 390 -65
193 392 7
193 402 76
193 406 35
193 423 10
193 427 69
193 454 -88
193 465 -59
193 485 -7
193 498 45
193 516 51
193 543 -33
193 566 8
193 601 -58
193 602 31
193 604 8
193 606 -59
193 612 -40
193 623 -99
193 626 -29
193 644 78
193 687 -95
193 700 81
193 705 51
193 707 -18
193 713 4
193 719 -43
193 725 86
193 732 -58
193 738 35
193 748 -84
193 755 -33
193 779 42
193 792 49
193 807 -88
193 811 -92
193 812 88
193 816 -6
193 817 98
193 822 60
193 824 -72
193 828 -88
193 831 31
193 832 -99
193 836 9
193 838 63
193 866 59
193 903 22
193 918 30
193 929 -32
193 947 24
193 955 -39
193 970 -90
194 204 49
194 206 -79
194 214 79
194 217 13
194 243 -8
194 255 85
194 258 -67
194 266 1
194 273 93
194 298 60
194 313 -20
194 325 38
194 341 -47
194 343 -76
194 345 -93
194 357 -67
194 372 79
194 389 91
194 394 -15
194 407 40
194 420 -65
194 429 22
194 439 -56
194 450 -35
194 452 -95
194 456 8
194 457 32
194 461 -52
194 465 -10
194 466 -10
194 484 -23
194 498 11
194 507 -40
194 522 -8
194 614 77
194 616 -2
194 641 17
194 642 -25
194 668 10
194 680 29
194 693 83
194 696 -46
194 709 60
194 716 -95
194 727 -56
194 731 86
194 735 -81
194 755 79
194 761 51
194 769 58
194 779 -6
194 780 -6
194 781 -1
194 785 59
194 817 14
194 838 20
194 844 64
194 863 75
194 864 79
194 867 20
194 887 -55
194 904 -24
194 905 72
194 926 59
194 930 -38
194 935 45
194 966 42
195 216 20
195 224 82
195 231 4
195 236 28
195 247 45
195 256 -67
195 287 -12
195 291 -78
195 318 17
195 320 -74
195 355 -2
195 362 64
195 364 64
195 369 61
195 381 99
195 390 -54
195 426 -93
195 432 56
195 440 -52
195 442 -98
195 456 52
195 467 -69
195 513 59
195 517 -30
195 524 -26
195 525 -73
195 534 61
195 536 -17
195 542 79
195 546 -12
195 562 -62
195 574 -19
195 587 44
195 589 -29
195 593 27
195 598 -97
195 604 -99
195 610 14
195 628 -5
195 632 -64
195 647 10
195 651 43
195 691 3
195 696 -94
195 697 -72
195 705 -15
195 715 21
195 727 -13
195 730 26
195 761 84
195 773 -89
195 775 -11
195 781 6
195 793 -84
195 813 -24
195 818 -61
195 825 36
195 828 40
195 835 54
195 854 90
195 861 60
195 884 63
195 894 -77
195 902 50
195 906 13
195 907 -31
195 911 -3
195 917 -86
195 926 -27
195 928 43
195 944 67
195 951 -32
195 952 -95
195 954 -78
195 963 64
195 966 -48
195 998 -63
196 205 29
196 211 15
196 224 82
196 232 73
196 257 -42
196 260 -34
196 263 23
196 276 62
196 291 -68
196 310 5
196 323 32
196 336 -6
196 338 -8
196 354 8
196 356 1
196 360 -79
196 366 83
196 375 63
196 376 48
196 377 -77
196 379 65
196 390 -66
196 404 -12
196 409 65
196 412 26
196 448 90
196 455 -78
196 461 -11
196 468 31
196 473 45
196 482 -94
196 489 -53
196 491 49
196 498 -25
196 524 89
196 531 13
196 538 -6
196 551 41
196 558 97
196 584 -7
196 585 -30
196 591 69
196 595 11
196 596 88
196 602 -70
196 610 -24
196 612 63
196 625 39
196 630 -46
196 632 -66
196 641 27
196 645 54
196 650 25
196 654 -73
196 671 50
196 675 -56
196 678 -75
196 687 54
196 694 -32
196 703 93
196 710 -78
196 711 -70
196 726 51
196 770 50
196 773 76
196 778 21
196 808 54
196 828 33
196 832 -1
196 835 7
196 839 54
196 853 8
196 859 57
196 871 -80
196 881 22
196 893 72
196 912 78
196 917 -40
196 927 17
196 932 39
196 935 17
196 939 1
196 941 6
196 955 -96
196 957 47
196 966 -7
196 967 -12
196 970 50
196 990 -7
196 1000 13
197 202 74
197 214 41
197 222 21
197 226 86
197 227 -5
197 237 -20
197 244 -87
197 261 -76
197 263 65
197 281 99
197 284 -32
197 290 -92
197 291 57
197 297 -8
197 298 10
197 301 44
197 305 -41
197 320 -16
197 321 -28
197 322 46
197 331 -95
197 339 23
197 340 89
197 350 -72
197 383 -86
197 388 -93
197 389 -73
197 403 -41
197 407 70
197 415 89
197 419 -30
197 423 29
197 445 -53
197 449 -43
197 461 74
197 467 -36
197 471 83
197 479 62
197 488 13
197 494 92
197 514 95
197 517 75
197 545 11
197 556 47
197 566 80
197 572 -65
197 609 62
197 622 -58
197 623 -38
197 636 -88
197 637 9
197 655 -3
197 664 -94
197 666 81
197 668 24
197 684 96
197 694 35
197 706 60
197 711 89
197 715 -2
197 725 -26
197 732 63
197 743 -70
197 745 -26
197 750 52
197 753 -14
197 767 24
197 794 61
197 807 55
197 831 -76
197 846 96
197 854 20
197 859 -73
197 862 70
197 887 -98
197 892 66
197 896 73
197 900 66
197 909 8
197 923 85
197 927 3
197 939 62
197 949 20
197 956 -69
197 962 84
197 971 84
197 975 -22
197 977 -78
197 980 -86
197 996 54
198 209 39
198 224 16
198 229 57
198 242 -57
198 265 -8
198 266 1
198 278 -21
198 285 -63
198 288 88
198 315 -62
198 319 -20
198 320 23
198 322 -67
198 350 -16
198 360 93
198 375 25
198 380 -44
198 385 46
198 387 33
198 440 40
198 443 13
198 444 -43
198 449 53
198 452 59
198 457 -37
198 459 70
198 471 15
198 475 34
198 484 91
198 498 50
198 500 17
198 501 -89
198 511 93
198 514 34
198 538 29
198 545 -79
198 546 -71
198 551 -64
198 564 18
198 583 -34
198 605 -10
198 619 85
198 623 -49
198 631 13
198 642 -52
198 653 82
198 657 -60
198 667 69
198 670 -30
198 674 74
198 701 -46
198 702 95
198 703 -22
198 705 31
198 712 12
198 719 -26
198 736 69
198 737 -50
198 771 22
198 779 -73
198 785 69
198 788 11
198 793 -28
198 800 96
198 808 -54
198 819 83
198 823 31
198 829 -98
198 839 -59
198 842 26
198 850 20
198 852 34
198 869 74
198 891 69
198 901 98
198 913 44
198 925 54
198 935 -13
198 940 -72
198 950 -42
198 976 86
198 991 -75
199 206 81
199 219 75
199 222 -15
199 228 82
199 230 -22
199 231 -84
199 233 34
199 236 -51
199 245 66
199 259 69
199 285 40
199 325 65
199 348 -42
199 362 -21
199 366 -42
199 369 -16
199 378 -50
199 381 -56
199 382 -80
199 384 -28
199 386 -19
199 401 -66
199 412 9
199 422 -9
199 434 34
199 445 -33
199 456 38
199 458 -42
199 460 -95
199 462 18
199 478 33
199 482 -5
199 483 6
199 503 -50
199 546 -26
199 549 94
199 555 46
199 566 -58
199 585 -27
199 586 76
199 601 73
199 621 -42
199 638 -57
199 648 91
199 650 87
199 655 62
199 676 11
199 704 -89
199 708 52
199 719 88
199 721 44
199 726 -13
199 730 62
199 749 21
199 756 -28
199 758 -14
199 761 47
199 765 13
199 785 42
199 790 -55
199 792 -25
199 803 43
199 807 -99
199 811 -94
199 812 -84
199 816 23
199 849 -21
199 870 67
199 879 -66
199 881 23
199 889 37
199 910 12
199 912 -57
199 921 -54
199 923 -36
199 931 -96
199 937 7
199 940 96
199 964 81
199 977 -21
199 993 30
200 214 26
200 217 -31
200 221 38
200 223 38
200 231 94
200 254 -32
200 257 65
200 258 -60
200 263 71
200 265 -20
200 271 63
200 272 65
200 287 9
200 301 52
200 353 -72
200 366 18
200 367 -89
200 372 18
200 374 -40
200 385 77
200 391 82
200 410 17
200 413 92
200 423 12
200 435 58
200 436 74
200 438 -49
200 452 -5
200 457 15
200 461 51
200 474 -58
200 486 55
200 494 -83
200 505 -43
200 509 -41
200 515 42
200 517 -24
200 529 10
200 543 -69
200 556 -83
200 566 1
200 578 78
200 582 -31
200 598 -100
200 599 -68
200 610 -65
200 621 -93
200 649 -17
200 688 -75
200 696 48
200 698 -38
200 705 50
200 711 61
200 714 -22
200 720 71
200 734 -7
200 736 -80
200 750 -25
200 756 50
200 771 -57
200 775 29
200 835 -57
200 842 -3
200 856 -85
200 867 -52
200 874 -40
200 899 20
200 903 22
200 915 66
200 919 92
200 921 -66
200 942 -37
200 950 11
200 960 -98
200 967 82
200 986 74
200 988 -76
201 209 -57
201 225 -8
201 257 21
201 277 -82
201 283 69
201 300 97
201 302 48
201 318 -31
201 322 -9
201 331 -27
201 353 -11
201 361 85
201 381 85
201 390 90
201 392 60
201 393 -71
201 424 60
201 426 93
201 439 1
201 443 7
201 444 -25
201 452 -93
201 455 70
201 483 97
201 484 1
201 501 65
201 506 -30
201 518 -66
201 520 -87
201 521 58
201 527 94
201 531 46
201 535 96
201 536 55
201 540 85
201 552 -4
201 574 -73
201 576 -21
201 580 89
201 590 79
201 591 45
201 610 -7
201 612 78
201 614 -65
201 617 -11
201 623 16
201 630 16
201 637 43
201 655 -35
201 671 -26
201 681 -45
201 685 8
201 696 -83
201 697 -94
201 706 -32
201 713 13
201 717 6
201 722 81
201 723 -54
201 746 15
201 762 64
201 775 17
201 778 -62
201 779 35
201 797 74
201 807 -50
201 817 -22
201 830 -27
201 856 31
201 876 75
201 904 93
201 915 -87
201 946 -96
201 947 78
201 952 -20
202 207 56
202 209 -73
202 218 -87
202 256 -100
202 270 -66
202 278 87
202 280 30
202 283 -97
202 285 -18
202 287 -18
202 295 -83
202 309 -63
202 312 -88
202 321 65
202 325 -47
202 342 3
202 344 -75
202 353 -17
202 357 42
202 382 -49
202 389 12
202 390 -69
202 393 95
202 399 -17
202 409 69
202 422 85
202 433 -62
202 447 85
202 451 23
202 467 3
202 487 14
202 496 -33
202 518 -82
202 522 46
202 523 -91
202 527 -54
202 535 61
202 577 84
202 580 -89
202 581 79
202 585 72
202 588 -81
202 603 -98
202 604 17
202 606 11
202 633 -77
202 640 -93
202 645 -95
202 648 80
202 654 -78
202 660 -58
202 664 26
202 666 89
202 692 26
202 705 -71
202 710 -86
202 714 10
202 720 -40
202 727 56
202 789 78
202 795 -60
202 796 -99
202 798 -39
202 814 39
202 824 -82
202 826 -35
202 828 22
202 833 15
202 835 84
202 844 1
202 849 -88
202 852 7
202 854 10
202 863 80
202 870 -17
202 872 -42
202 873 -89
202 897 -70
202 901 -38
202 903 -58
202 910 -44
202 922 -17
202 923 4
202 937 -77
202 943 48
202 951 25
202 976 79
202 984 52
202 988 2
202 996 -14
202 998 -40
203 225 18
203 240 -54
203 246 90
203 293 48
203 297 76
203 304 64
203 322 -60
203 341 70
203 344 58
203 357 -34
203 360 -57
203 361 81
203 376 -1
203 390 4
203 391 30
203 393 75
203 396 64
203 403 -23
203 467 49
203 471 -59
203 473 -67
203 488 -7
203 492 -27
203 493 -51
203 495 35
203 497 -72
203 511 94
203 516 -97
203 527 84
203 538 -66
203 540 -9
203 556 -12
203 560 -84
203 573 -15
203 574 72
203 576 31
203 582 66
203 588 68
203 589 -83
203 611 -64
203 622 89
203 636 -74
203 652 82
203 653 65
203 661 8
203 666 74
203 670 -28
203 678 -80
203 683 -1
203 709 -25
203 711 22
203 725 16
203 726 -71
203 729 -7
203 732 -99
203 733 93
203 739 98
203 748 4
203 795 -67
203 808 -89
203 816 80
203 823 33
203 840 40
203 842 -3
203 863 14
203 867 -54
203 896 -66
203 910 50
203 927 84
203 931 15
203 947 16
203 949 32
203 958 -66
203 975 -9
203 977 37
203 991 -42
204 216 -30
204 231 43
204 237 -85
204 245 46
204 248 61
204 255 4
204 256 -47
204 284 -27
204 285 -54
204 294 4
204 298 -30
204 301 86
204 306 92
204 318 59
204 323 50
204 327 73
204 339 -9
204 376 -10
204 381 79
204 390 1
204 406 -44
204 414 -2
204 423 -11
204 428 -26
204 437 -53
204 452 -89
204 458 -89
204 462 85
204 466 -25
204 467 -15
204 468 35
204 494 18
204 503 49
204 513 -7
204 550 10
204 568 -95
204 610 -50
204 622 95
204 623 8
204 627 26
204 633 45
204 641 -68
204 647 -17
204 661 13
204 662 51
204 665 -53
204 667 65
204 679 -75
204 682 -96
204 690 46
204 695 -48
204 700 7
204 703 -7
204 704 67
204 720 -30
204 733 -7
204 756 -91
204 759 32
204 760 -66
204 767 -57
204 770 23
204 779 -75
204 810 -77
204 818 51
204 825 20
204 839 32
204 842 -56
204 849 -36
204 852 -83
204 859 -100
204 873 89
204 895 -63
204 901 -12
204 903 94
204 907 -35
204 915 -77
204 918 45
204 930 19
204 936 -7
204 940 -91
204 953 -38
204 976 73
204 978 -4
205 213 -70
205 214 31
205 215 19
205 220 -22
205 221 33
205 226 -32
205 235 83
205 248 -83
205 257 -3
205 260 12
205 262 -96
205 280 97
205 284 -83
205 311 4
205 313 -83
205 319 20
205 321 80
205 328 75
205 342 44
205 384 -23
205 387 3
205 401 42
205 426 19
205 435 71
205 445 -100
205 448 92
205 455 93
205 481 -20
205 486 -37
205 495 -17
205 496 71
205 529 50
205 535 66
205 544 84
205 563 34
205 571 45
205 572 41
205 574 -56
205 581 97
205 604 -75
205 611 -90
205 613 30
205 619 -27
205 641 -28
205 644 -57
205 645 81
205 651 -55
205 653 67
205 655 43
205 659 91
205 663 -78
205 694 -9
205 695 -17
205 709 79
205 718 -17
205 723 60
205 740 4
205 751 63
205 754 -67
205 824 -50
205 834 21
205 839 -67
205 847 98
205 881 29
205 885 -20
205 886 -8
205 888 46
205 921 67
205 926 30
205 947 -98
205 954 62
205 957 44
205 965 66
205 971 78
205 991 3
205 995 -96
206 219 -72
206 223 -72
