# NAME: be1000.10
# COMMENT: Beasley instances from ORLIB. Converted to a MAX-CUT problem.
1001 50028
151 350 -97
151 352 -7
151 357 -11
151 367 40
151 370 -91
151 388 -11
151 389 -16
151 392 -47
151 401 83
151 402 92
151 419 11
151 436 94
151 448 62
151 449 65
151 454 23
151 456 -63
151 459 -64
151 464 -20
151 485 -10
151 492 47
151 499 12
151 508 -83
151 509 -59
151 511 95
151 515 74
151 517 82
151 518 -42
151 520 24
151 529 85
151 541 -66
151 542 89
151 549 88
151 557 6
151 562 83
151 567 15
151 597 -65
151 607 35
151 628 66
151 632 -93
151 645 -68
151 667 -64
151 683 -51
151 699 96
151 701 56
151 712 72
151 718 -28
151 727 92
151 728 37
151 729 59
151 744 95
151 747 -51
151 751 32
151 762 28
151 772 75
151 781 92
151 783 77
151 789 -82
151 802 48
151 827 -96
151 837 15
151 842 -33
151 843 -28
151 847 14
151 875 26
151 880 -71
151 881 -70
151 915 79
151 917 -23
151 922 19
151 923 79
151 951 -69
151 976 -28
151 977 -27
151 981 -85
151 987 88
151 1000 3
152 153 31
152 159 57
152 164 -80
152 171 89
152 177 94
152 182 49
152 188 26
152 189 -21
152 195 49
152 197 -71
152 202 3
152 206 6
152 238 -98
152 254 77
152 267 -62
152 270 -70
152 273 -63
152 276 35
152 277 9
152 279 24
152 286 21
152 289 -63
152 296 37
152 297 -37
152 298 64
152 301 -68
152 303 -52
152 314 44
152 324 69
152 327 73
152 333 70
152 340 75
152 359 -73
152 379 -96
152 407 -58
152 408 9
152 413 -21
152 415 -52
152 416 34
152 427 50
152 443 -17
152 449 -23
152 451 65
152 461 13
152 476 -74
152 483 -87
152 500 -70
152 506 17
152 516 -49
152 519 -44
152 526 3
152 544 68
152 546 -65
152 550 -56
152 557 30
152 583 -80
152 602 -77
152 608 -83
152 609 99
152 635 51
152 636 83
152 650 14
152 662 -74
152 667 46
152 685 -91
152 688 92
152 691 -79
152 692 79
152 695 55
152 704 -38
152 705 25
152 708 -88
152 717 -46
152 731 -63
152 732 70
152 744 -51
152 752 96
152 754 -65
152 759 17
152 775 -69
152 790 25
152 843 54
152 845 22
152 849 53
152 854 55
152 858 78
152 866 35
152 867 -17
152 881 -65
152 914 -69
152 947 30
152 948 48
152 951 40
152 953 -87
152 976 33
152 981 27
153 160 -93
153 167 30
153 173 91
153 178 -37
153 186 20
153 219 -48
153 225 -10
153 230 14
153 236 -72
153 238 63
153 251 84
153 264 91
153 268 -41
153 283 -43
153 301 33
153 311 99
153 330 24
153 332 71
153 334 -74
153 339 -5
153 342 98
153 343 68
153 380 76
153 381 9
153 408 33
153 412 76
153 413 -13
153 417 -27
153 419 62
153 427 -19
153 429 65
153 432 64
153 444 -49
153 446 -90
153 449 1
153 464 29
153 469 16
153 474 14
153 484 73
153 493 -47
153 494 -22
153 497 -45
153 503 82
153 504 19
153 518 13
153 530 78
153 541 95
153 549 -66
153 562 -23
153 565 52
153 571 90
153 572 -60
153 592 10
153 598 2
153 622 -55
153 655 -85
153 665 79
153 666 -36
153 668 85
153 681 -30
153 687 -83
153 701 -59
153 714 -14
153 715 49
153 743 -93
153 756 46
153 760 -10
153 784 85
153 789 93
153 791 -25
153 793 -21
153 803 75
153 808 2
153 810 97
153 823 -43
153 828 -13
153 829 -60
153 847 -12
153 855 88
153 858 -38
153 860 17
153 880 -48
153 903 -45
153 905 72
153 915 -42
153 923 61
153 932 -32
153 938 10
153 951 -89
153 979 75
153 990 65
153 992 -25
154 166 -94
154 176 -18
154 193 88
154 198 33
154 211 99
154 215 84
154 228 -11
154 232 -95
154 233 -66
154 241 -94
154 254 69
154 258 -26
154 265 -71
154 292 73
154 294 -80
154 315 69
154 317 29
154 320 -12
154 324 90
154 334 36
154 339 -86
154 350 36
154 351 -61
154 360 92
154 365 68
154 366 -84
154 369 -54
154 376 17
154 384 -42
154 399 -10
154 400 -5
154 403 49
154 409 -69
154 421 28
154 423 48
154 424 -14
154 425 -90
154 435 -55
154 436 -98
154 457 59
154 476 76
154 489 60
154 494 -83
154 499 76
154 516 -88
154 542 -16
154 569 7
154 617 80
154 622 -14
154 625 -37
154 629 95
154 634 90
154 647 -3
154 669 -71
154 674 -37
154 677 66
154 694 51
154 695 28
154 709 7
154 714 14
154 731 -92
154 736 -58
154 759 64
154 790 33
154 799 -90
154 803 40
154 809 -69
154 816 58
154 846 55
154 870 -20
154 872 -52
154 883 -77
154 886 70
154 887 7
154 896 -70
154 900 -61
154 901 43
154 913 -96
154 915 45
154 916 -11
154 925 -99
154 928 6
154 940 -55
154 943 55
154 946 51
154 989 41
154 990 -90
154 991 51
155 157 -52
155 163 9
155 179 -22
155 205 13
155 218 -37
155 219 -79
155 233 -77
155 249 -82
155 250 36
155 265 8
155 283 -4
155 289 -78
155 294 -6
155 295 -65
155 297 50
155 301 37
155 311 31
155 320 -52
155 337 22
155 345 -70
155 366 93
155 373 -14
155 380 93
155 386 1
155 388 23
155 418 67
155 437 -29
155 444 3
155 446 85
155 457 59
155 467 37
155 473 42
155 484 63
155 494 -69
155 496 -20
155 497 71
155 499 81
155 503 -19
155 508 -61
155 517 98
155 525 -49
155 535 72
155 538 -35
155 543 3
155 549 -9
155 568 88
155 575 -34
155 576 -67
155 586 -40
155 598 99
155 601 -91
155 610 5
155 642 40
155 671 24
155 675 -93
155 684 -51
155 688 11
155 692 12
155 716 16
155 736 99
155 740 60
155 758 60
155 759 -57
155 773 66
155 793 -56
155 806 65
155 809 86
155 816 64
155 818 -43
155 833 55
155 837 41
155 848 50
155 858 -90
155 859 -61
155 860 35
155 874 10
155 882 67
155 891 5
155 899 68
155 933 -39
155 973 -99
155 974 19
155 975 -81
155 979 -69
155 987 -14
155 999 -86
156 162 -69
156 169 32
156 178 -15
156 202 -94
156 203 -69
156 226 -72
156 238 -80
156 241 -32
156 248 33
156 253 -56
156 256 87
156 260 -59
156 264 -34
156 275 35
156 282 -96
156 283 72
156 290 49
156 292 -30
156 311 20
156 317 -73
156 322 -42
156 359 91
156 383 91
156 406 91
156 411 27
156 417 83
156 425 -28
156 432 -18
156 437 -50
156 438 65
156 440 -66
156 447 85
156 450 -69
156 454 -93
156 459 20
156 464 -89
156 466 77
156 469 71
156 474 17
156 477 -20
156 478 -99
156 484 59
156 496 -86
156 507 25
156 511 47
156 513 -94
156 524 98
156 525 -80
156 534 21
156 541 55
156 542 4
156 547 50
156 549 -21
156 557 -81
156 563 34
156 575 -35
156 604 -60
156 614 79
156 616 61
156 617 32
156 621 64
156 626 69
156 634 49
156 653 -97
156 655 28
156 658 -86
156 664 18
156 666 -59
156 668 -90
156 680 -50
156 688 -81
156 701 -37
156 710 63
156 735 63
156 741 97
156 748 -12
156 750 69
156 751 78
156 756 -96
156 764 -69
156 773 -96
156 780 47
156 783 52
156 788 11
156 790 -81
156 804 -82
156 815 17
156 819 23
156 821 89
156 829 -20
156 855 16
156 863 -13
156 868 4
156 873 30
156 881 -63
156 887 99
156 900 89
156 901 10
156 905 8
156 910 97
156 919 -77
156 921 92
156 923 -34
156 936 -98
156 940 90
156 942 63
156 948 -82
156 952 -57
156 957 -66
157 165 72
157 184 19
157 192 -19
157 205 -4
157 230 95
157 258 -58
157 288 -71
157 290 32
157 296 48
157 300 48
157 317 17
157 331 -14
157 339 -93
157 360 -4
157 369 30
157 385 -37
157 387 -30
157 391 36
157 407 -36
157 408 -5
157 409 21
157 415 -62
157 418 -70
157 441 19
157 447 82
157 449 78
157 473 -99
157 488 42
157 491 50
157 495 -4
157 500 80
157 503 -15
157 517 -1
157 518 -83
157 519 92
157 545 -59
157 547 -63
157 554 46
157 559 -55
157 591 32
157 592 53
157 607 92
157 608 5
157 625 14
157 640 -52
157 652 15
157 662 82
157 677 28
157 697 -92
157 721 6
157 722 -49
157 724 53
157 737 -43
157 745 -89
157 757 -57
157 762 -37
157 771 -24
157 776 26
157 791 66
157 819 38
157 827 75
157 856 -26
157 863 76
157 868 24
157 875 -47
157 895 77
157 898 -69
157 907 58
157 919 -4
157 925 75
157 943 -48
157 947 -48
157 949 -65
157 988 -88
158 163 -20
158 166 -29
158 177 35
158 186 -7
158 198 -91
158 201 12
158 211 9
158 217 -40
158 224 68
158 228 36
158 232 -40
158 247 -31
158 263 -35
158 265 -95
158 270 85
158 280 53
158 293 -20
158 299 50
158 333 76
158 347 11
158 363 -23
158 369 9
158 370 -45
158 382 -36
158 406 -58
158 426 -63
158 452 -73
158 453 -5
158 462 -41
158 480 71
158 488 38
158 495 10
158 496 29
158 511 89
158 512 49
158 516 -27
158 531 -46
158 533 -2
158 561 -43
158 576 96
158 578 -23
158 581 -81
158 585 -24
158 593 -43
158 596 -81
158 599 13
158 611 49
158 618 -62
158 653 -60
158 729 84
158 753 -87
158 767 -2
158 775 97
158 778 4
158 793 13
158 803 79
158 808 -40
158 813 -20
158 832 37
158 849 -26
158 858 -70
158 864 73
158 883 -15
158 885 13
158 889 16
158 899 -87
158 914 64
158 926 52
158 927 96
158 953 -93
158 963 -63
158 969 -53
158 977 75
158 979 86
158 980 13
158 987 18
159 168 69
159 184 -16
159 185 -27
159 188 -92
159 193 -9
159 206 -100
159 208 1
159 231 -20
159 238 43
159 243 99
159 244 47
159 255 -74
159 260 -57
159 272 -98
159 293 -20
159 300 8
159 331 73
159 333 73
159 336 63
159 339 10
159 346 -72
159 353 41
159 369 96
159 386 -63
159 390 -66
159 395 63
159 416 -44
159 418 -90
159 419 -92
159 424 -54
159 431 -98
159 447 -23
159 451 70
159 473 77
159 474 -87
159 477 -5
159 516 8
159 536 37
159 544 -58
159 565 79
159 605 63
159 608 45
159 620 -18
159 624 -45
159 629 -21
159 630 -67
159 648 73
159 658 -29
159 670 71
159 671 56
159 673 39
159 689 -12
159 700 -74
159 746 -76
159 747 71
159 752 -96
159 758 -49
159 760 -74
159 797 79
159 803 -66
159 806 -91
159 832 74
159 833 -31
159 852 -80
159 865 -94
159 870 17
159 876 -49
159 886 -21
159 908 24
159 913 -33
159 945 -71
159 947 -40
159 997 -8
159 1000 -82
160 187 76
160 189 82
160 190 64
160 191 -62
160 203 -61
160 209 30
160 216 -26
160 255 11
160 269 -86
160 298 29
160 347 91
160 372 -54
160 385 88
160 390 -98
160 395 -90
160 414 -25
160 444 -47
160 449 31
160 468 82
160 480 88
160 486 26
160 494 -47
160 500 12
160 519 59
160 520 91
160 526 78
160 538 74
160 539 67
160 544 26
160 551 -60
160 554 -60
160 564 -24
160 575 -26
160 576 59
160 606 41
160 628 91
160 676 37
160 694 24
160 696 -16
160 726 -50
160 730 8
160 731 -60
160 758 90
160 759 88
160 760 9
160 764 -4
160 769 -23
160 786 -91
160 806 16
160 834 -17
160 846 -7
160 847 -50
160 859 24
160 863 -96
160 871 99
160 891 34
160 893 46
160 895 12
160 915 -35
160 921 -3
160 930 -8
160 933 -63
160 938 39
160 944 -89
160 950 91
160 953 17
160 964 37
160 966 -100
160 987 41
160 994 -28
161 167 -13
161 181 -87
161 186 -94
161 196 -83
161 209 36
161 215 -79
161 224 24
161 266 -80
161 285 14
161 311 15
161 313 56
161 325 -87
161 329 23
161 337 -63
161 357 63
161 394 10
161 402 92
161 409 34
161 410 -21
161 423 37
161 440 -37
161 455 -98
161 459 42
161 474 -36
161 477 -76
161 478 -69
161 487 -19
161 489 -90
161 506 53
161 520 47
161 524 98
161 540 -20
161 548 75
161 565 -8
161 586 23
161 588 -45
161 595 20
161 601 -59
161 602 22
161 607 82
161 613 35
161 614 -31
161 627 -28
161 642 6
161 643 -49
161 647 1
161 653 -88
161 658 28
161 660 47
161 665 -9
161 666 46
161 679 17
161 688 69
161 703 -45
161 714 50
161 715 -21
161 717 84
161 719 18
161 722 51
161 740 -77
161 758 -85
161 773 -13
161 782 39
161 785 78
161 798 40
161 808 -9
161 834 25
161 838 54
161 843 21
161 848 -39
161 853 79
161 865 58
161 882 -69
161 899 -12
161 912 3
161 914 -79
161 925 -8
161 927 -33
161 930 77
161 938 69
161 958 -64
161 972 -74
161 975 28
161 977 -33
161 985 13
161 992 86
161 993 35
162 224 -55
162 227 56
162 229 3
162 236 62
162 241 20
162 254 -99
162 261 -30
162 264 42
162 286 -54
162 296 -45
162 302 -3
162 305 -98
162 363 5
162 373 89
162 374 -51
162 405 -5
162 415 -64
162 432 71
162 443 -36
162 464 -82
162 466 -3
162 474 72
162 481 8
162 496 67
162 498 30
162 504 -20
162 516 83
162 521 47
162 531 -70
162 552 63
162 567 -50
162 574 58
162 577 76
162 580 -18
162 582 -71
162 584 8
162 590 85
162 593 65
162 613 68
162 617 27
162 631 46
162 633 16
162 638 -1
162 640 -29
162 650 89
162 651 -28
162 657 -84
162 661 -62
162 666 22
162 697 14
162 709 -8
162 711 78
162 729 -40
162 732 -44
162 742 73
162 747 -13
162 750 -95
162 751 -61
162 762 75
162 767 -32
162 782 40
162 802 70
162 803 -53
162 852 89
162 874 -20
162 879 -32
162 887 -89
162 899 40
162 904 -75
162 906 -79
162 908 -70
162 916 -18
162 917 94
162 932 95
162 936 79
162 939 -37
162 966 69
162 967 68
162 982 8
162 983 74
162 987 95
163 164 -90
163 165 -71
163 167 52
163 169 3
163 183 85
163 195 33
163 208 26
163 211 37
163 212 -70
163 213 8
163 233 -85
163 242 21
163 252 32
163 309 51
163 310 79
163 315 -96
163 316 85
163 318 35
163 321 -66
163 349 -16
163 355 4
163 380 96
163 381 -23
163 383 -61
163 386 24
163 387 96
163 388 -41
163 401 -94
163 405 81
163 409 -9
163 410 -19
163 412 -85
163 420 -21
163 432 -37
163 435 51
163 456 -25
163 482 -57
163 487 69
163 490 15
163 493 -10
163 502 14
163 505 69
163 507 73
163 512 32
163 519 -12
163 522 -80
163 537 -40
163 538 86
163 540 17
163 543 56
163 552 -30
163 559 -27
163 575 -39
163 576 73
163 591 -61
163 594 97
163 619 34
163 624 46
163 640 -98
163 654 21
163 655 51
163 656 90
163 673 86
163 676 39
163 680 29
163 691 37
163 692 24
163 697 -8
163 755 87
163 770 56
163 802 -46
163 813 12
163 820 4
163 838 78
163 842 74
163 856 -95
163 871 93
163 875 -11
163 876 28
163 879 66
163 897 -82
163 923 14
163 929 -41
163 943 18
163 946 32
163 967 74
163 975 -52
163 978 -17
164 179 43
164 183 -11
164 191 66
164 196 79
164 213 74
164 230 38
164 232 7
164 244 2
164 260 91
164 280 13
164 305 -93
164 306 34
164 328 -80
164 342 -12
164 351 81
164 354 55
164 359 -27
164 369 74
164 417 -72
164 426 -50
164 428 -96
164 459 -22
164 461 9
164 483 1
164 493 4
164 499 -80
164 503 -61
164 550 80
164 569 -13
164 574 -47
164 585 47
164 588 91
164 600 15
164 604 74
164 614 58
164 615 64
164 624 73
164 628 -7
164 629 48
164 639 -86
164 650 -2
164 661 86
164 666 85
164 694 30
164 695 -62
164 697 -92
164 705 -34
164 715 -88
164 729 73
164 739 70
164 742 91
164 746 -29
164 753 -53
164 755 -4
164 765 18
164 775 42
164 787 25
164 814 -86
164 819 -22
164 828 -35
164 850 -89
164 855 71
164 859 83
164 860 -68
164 864 38
164 872 45
164 879 59
164 902 41
164 904 -33
164 911 40
164 922 -41
164 927 23
164 929 73
164 933 59
164 938 16
164 939 42
164 940 -94
164 953 99
164 958 -85
164 974 23
164 984 33
164 990 -87
165 171 -3
165 172 13
165 177 84
165 182 33
165 184 93
165 195 -58
165 220 12
165 228 63
165 234 6
165 246 -16
165 249 10
165 253 -18
165 270 -16
165 275 15
165 276 -87
165 277 19
165 296 -30
165 321 -2
165 332 73
165 345 18
165 357 8
165 365 -36
165 382 -78
165 383 -35
165 386 -83
165 389 76
165 394 37
165 397 35
165 403 -53
165 411 -15
165 419 -15
165 437 -9
165 467 -3
165 468 -68
165 471 -35
165 476 38
165 478 98
165 502 -26
165 510 73
165 512 40
165 514 -20
165 538 52
165 565 -34
165 569 98
165 571 87
165 578 22
165 584 73
165 597 -23
165 598 87
165 606 -57
165 643 -52
165 654 -97
165 665 -45
165 687 -73
165 689 -64
165 691 -17
165 696 -8
165 701 -74
165 706 -77
165 723 65
165 739 11
165 743 -82
165 756 -91
165 757 -98
165 762 -56
165 784 13
165 793 10
165 807 15
165 819 31
165 841 46
165 846 44
165 852 35
165 857 -83
165 866 4
165 869 82
165 876 37
165 891 16
165 897 -82
165 911 -23
165 919 4
165 955 19
165 956 92
165 960 76
165 962 -61
165 963 33
165 977 -10
165 984 -53
165 995 57
165 996 73
166 171 20
166 172 60
166 184 -25
166 194 62
166 238 -74
166 243 -19
166 252 4
166 254 61
166 259 -76
166 262 63
166 266 31
166 275 93
166 281 -38
166 296 -3
166 298 45
166 310 -30
166 313 -74
166 317 -78
166 345 56
166 389 32
166 391 75
166 439 52
166 440 -80
166 453 -63
166 456 -49
166 470 27
166 480 -57
166 489 -54
166 505 -97
166 515 54
166 519 44
166 531 49
166 544 38
166 554 -81
166 555 -19
166 573 45
166 585 96
166 598 98
166 600 78
166 601 65
166 605 -83
166 612 73
166 614 4
166 625 60
166 628 -79
166 650 51
166 689 -37
166 725 -11
166 738 -76
166 747 -54
166 755 -30
166 769 31
166 781 63
166 788 49
166 793 -71
166 806 17
166 809 -64
166 813 -13
166 835 -93
166 837 -34
166 849 -66
166 862 89
166 875 -10
166 876 -2
166 877 87
166 880 -85
166 899 -92
166 908 44
166 943 46
166 962 -82
166 976 -57
167 204 8
167 212 96
167 215 -40
167 244 69
167 249 -35
167 274 93
167 278 -60
167 281 -26
167 288 -34
167 310 -28
167 312 40
167 326 -96
167 328 -29
167 364 -97
167 375 3
167 381 -89
167 383 38
167 390 -54
167 411 87
167 426 -38
167 439 -20
167 460 -74
167 464 20
167 477 -78
167 484 1
167 493 26
167 500 97
167 514 -39
167 516 -11
167 526 70
167 530 37
167 538 49
167 541 8
167 545 26
167 547 37
167 558 -54
167 609 72
167 610 23
167 660 -70
167 663 -54
167 674 -93
167 682 11
167 691 62
167 692 6
167 708 -68
167 722 -9
167 724 16
167 725 -89
167 734 -95
167 739 41
167 750 -30
167 761 26
167 762 -21
167 766 47
167 791 -74
167 798 20
167 804 -89
167 812 -94
167 827 8
167 838 1
167 843 -54
167 862 -64
167 868 93
167 882 95
167 884 -53
167 885 -81
167 900 -35
167 901 90
167 906 -68
167 907 -67
167 928 -47
167 936 1
167 938 -75
167 957 32
167 968 -20
167 971 12
167 972 36
167 990 -94
167 994 42
168 172 92
168 181 -60
168 189 -72
168 206 -64
168 215 81
168 239 27
168 248 -11
168 257 93
168 258 23
168 259 -49
168 261 -8
168 262 -22
168 278 -10
168 299 60
168 320 -9
168 321 48
168 329 -51
168 349 46
168 350 31
168 351 -4
168 361 -1
168 367 18
168 377 -9
168 392 42
168 398 27
168 402 -90
168 406 27
168 408 -13
168 415 59
168 434 97
168 437 -22
168 440 24
168 453 76
168 458 54
168 468 74
168 473 65
168 479 50
168 489 -90
168 497 -32
168 500 -66
168 505 -46
168 506 -83
168 508 36
168 513 74
168 526 -56
168 545 14
168 557 -27
168 567 -86
168 573 -71
168 624 2
168 630 4
168 632 -93
168 646 -13
168 650 92
168 653 28
168 659 -75
168 660 49
168 674 -73
168 701 -18
168 724 -2
168 749 31
168 753 54
168 761 92
168 772 -88
168 786 -32
168 789 45
168 791 -26
168 796 -38
168 797 83
168 803 48
168 806 74
168 820 35
168 828 95
168 831 43
168 833 20
168 840 23
168 844 -44
168 874 -89
168 877 70
168 887 87
168 888 -14
168 892 88
168 894 78
168 902 -97
168 915 60
168 964 -34
168 978 -97
168 983 86
168 991 90
169 186 -36
169 188 -51
169 200 -31
169 227 -32
169 234 -6
169 243 13
169 248 46
169 288 71
169 311 -35
169 312 82
169 315 85
169 325 -22
169 326 -82
169 335 -43
169 338 69
169 351 -88
169 372 -27
169 382 -65
169 400 80
169 410 -77
169 425 -36
169 428 20
169 429 -39
169 445 74
169 451 25
169 468 -46
169 479 83
169 490 -36
169 523 -18
169 526 91
169 529 -92
169 532 15
169 539 83
169 566 76
169 567 -33
169 588 -10
169 595 16
169 613 -100
169 631 61
169 643 -54
169 655 33
169 656 -43
169 679 -90
169 685 -39
169 709 -96
169 717 60
169 726 -36
169 735 -26
169 740 5
169 752 78
169 782 78
169 783 92
169 787 87
169 791 61
169 804 3
169 805 -27
169 814 22
169 838 -57
169 847 -41
169 867 -11
169 888 38
169 889 -9
169 890 16
169 897 68
169 919 76
169 924 -99
169 930 71
169 962 18
169 969 53
169 981 -86
169 982 29
170 182 -51
170 188 -15
170 191 74
170 197 75
170 207 -70
170 218 -95
170 233 77
170 244 34
170 245 -48
170 268 79
170 271 -57
170 273 -11
170 275 84
170 281 -20
170 283 13
170 293 44
170 295 81
170 328 -78
170 366 -16
170 381 -14
170 397 43
170 398 54
170 423 -42
170 432 67
170 442 90
170 445 -72
170 449 -11
170 458 -12
170 461 9
170 465 69
170 468 -86
170 477 -91
170 487 -96
170 491 47
170 499 -94
170 541 28
170 556 5
170 578 -17
170 592 38
170 604 42
170 610 -81
170 613 -48
170 625 25
170 626 -62
170 639 -91
170 662 34
170 666 23
170 674 48
170 681 66
170 684 44
170 688 -72
170 692 12
170 699 -67
170 706 -38
170 727 -11
170 731 73
170 751 95
170 759 -94
170 767 -30
170 769 96
170 780 -6
170 801 1
170 805 -37
170 806 -69
170 817 37
170 821 -25
170 828 -47
170 833 -94
170 840 -88
170 846 2
170 862 62
170 868 -96
170 875 73
170 889 55
170 905 -57
170 906 21
170 908 -89
170 916 -95
170 919 -81
170 922 -55
170 949 86
170 954 -12
170 965 -99
170 972 -49
170 990 1
170 998 90
171 175 -76
171 185 39
171 187 95
171 193 -48
171 194 25
171 205 -54
171 224 -63
171 231 -50
171 232 10
171 251 -26
171 268 -22
171 272 75
171 275 -91
171 277 -50
171 285 -26
171 298 33
171 300 -32
171 302 -99
171 315 83
171 337 -46
171 373 91
171 394 26
171 416 87
171 429 62
171 431 17
171 437 61
171 445 5
171 447 -79
171 454 -76
171 471 53
171 472 34
171 473 -95
171 477 48
171 478 19
171 483 69
171 488 20
171 489 72
171 503 -70
171 515 33
171 524 69
171 532 -26
171 539 88
171 559 -84
171 582 8
171 602 97
171 619 -82
171 645 44
171 673 83
171 683 6
171 694 99
171 702 -26
171 707 25
171 714 74
171 745 -9
171 760 -23
171 769 -41
171 775 21
171 790 -95
171 793 -57
171 795 -76
171 797 -19
171 801 -83
171 813 40
171 817 -23
171 820 77
171 824 -90
171 841 -76
171 853 -8
171 854 -20
171 870 -51
171 871 -50
171 873 3
171 885 -9
171 899 2
171 902 -51
171 904 11
171 921 18
171 929 -89
171 932 57
171 933 -54
171 937 -45
171 940 18
171 977 87
172 180 82
172 187 52
172 190 10
172 200 -94
172 228 77
172 238 -3
172 245 41
172 250 88
172 264 11
172 280 87
172 300 9
172 304 -21
172 306 24
172 315 -100
172 354 -68
172 362 87
172 363 6
172 366 92
172 381 93
172 384 28
172 397 98
172 418 -41
172 420 86
172 423 87
172 431 -55
172 455 82
172 458 28
172 459 11
172 467 94
172 471 65
172 506 99
172 516 -52
172 539 -76
172 552 -45
172 556 -86
172 561 80
172 572 72
172 587 72
172 602 -36
172 605 94
172 608 -48
172 610 66
172 613 -25
172 614 -12
172 636 69
172 639 19
172 647 -72
172 680 62
172 684 -62
172 693 -45
172 721 -33
172 726 86
172 728 11
172 755 -38
172 767 -84
172 821 45
172 832 38
172 847 -22
172 849 58
172 923 -94
172 930 -20
172 942 -44
172 961 -95
172 982 -97
173 190 -40
173 205 12
173 207 1
173 218 -67
173 238 -16
173 243 -68
173 251 -3
173 258 -79
173 268 61
173 271 59
173 287 60
173 288 72
173 294 30
173 298 -18
173 332 74
173 334 96
173 339 -17
173 353 78
173 354 -83
173 356 75
173 363 78
173 376 28
173 394 53
173 399 -36
173 411 -82
173 426 36
173 443 -95
173 457 -83
173 460 -75
173 466 89
173 492 -87
173 493 -94
173 494 78
173 500 -90
173 501 -60
173 507 33
173 512 36
173 513 15
173 553 -64
173 559 82
173 577 70
173 590 -26
173 614 -92
173 617 -95
173 618 1
173 634 -68
173 636 44
173 639 -20
173 647 -39
173 665 -99
173 672 -76
173 687 -48
173 691 -28
173 693 -98
173 696 15
173 698 -10
173 706 -39
173 707 81
173 714 -59
173 751 -68
173 755 8
173 760 -30
173 781 -45
173 788 -81
173 794 -55
173 795 -66
173 800 36
173 808 -26
173 811 -2
173 829 30
173 838 14
173 843 -95
173 851 -2
173 852 19
173 854 74
173 873 -57
173 886 -11
173 893 -88
173 898 34
173 899 -45
173 906 83
173 916 -26
173 920 58
173 922 51
173 923 19
173 944 84
173 946 -87
173 978 -97
173 986 -71
173 988 35
173 989 94
174 187 -69
174 189 -88
174 193 23
174 194 -19
174 211 64
174 242 -11
174 244 -56
174 256 -64
174 282 77
174 300 -40
174 306 -45
174 318 -23
174 325 38
174 328 73
174 334 -87
174 353 -72
174 355 -68
174 368 -66
174 370 -48
174 372 25
174 376 78
174 393 -25
174 409 -60
174 417 60
174 418 98
174 426 -16
174 443 -84
174 452 -63
174 465 -48
174 468 -13
174 482 -58
174 487 4
174 496 -43
174 503 87
174 516 -29
174 518 -75
174 522 -4
174 535 -32
174 536 -16
174 541 81
174 556 58
174 581 96
174 598 20
174 599 33
174 626 81
174 636 -92
174 662 -28
174 664 -31
174 669 17
174 672 -37
174 698 32
174 701 -59
174 710 64
174 725 -57
174 745 20
174 746 -17
174 755 65
174 760 46
174 763 -100
174 765 -81
174 805 -33
174 806 75
174 813 79
174 826 92
174 828 21
174 841 96
174 846 -64
174 849 68
174 851 47
174 882 -18
174 899 54
174 921 -87
174 950 81
174 953 -49
174 967 -12
174 974 38
174 976 36
174 983 -8
175 191 17
175 198 -31
175 227 3
175 234 -18
175 277 -60
175 291 -33
175 296 48
175 298 -95
175 305 -11
175 340 75
175 346 73
175 354 -43
175 356 53
175 364 30
175 367 -19
175 371 32
175 378 3
175 385 -77
175 406 95
175 424 -57
175 429 -6
175 435 63
175 466 -39
175 469 -35
175 477 -78
175 494 -97
175 514 21
175 524 -54
175 542 20
175 552 -19
175 554 -49
175 566 -17
175 592 97
175 601 26
175 609 -12
175 619 51
175 633 27
175 657 -97
175 666 8
175 671 -34
175 672 -81
175 682 -77
175 692 -47
175 697 50
175 722 42
175 723 43
175 738 -66
175 746 64
175 759 -38
175 760 29
175 761 81
175 812 -13
175 817 13
175 827 22
175 842 -32
175 853 -67
175 872 -17
175 877 87
175 895 -62
175 896 -77
175 900 1
175 904 -92
175 906 8
175 938 4
175 942 71
175 965 -51
175 975 -89
175 985 35
175 999 -62
176 181 17
176 191 -75
176 201 -1
176 223 71
176 224 -83
176 226 -52
176 227 -3
176 229 -61
176 237 -85
176 239 -55
176 241 -83
176 252 -80
176 259 89
176 267 22
176 268 -11
176 272 57
176 274 -88
176 306 -75
176 311 22
176 322 -75
176 330 -96
176 357 -70
176 382 -88
176 384 -57
176 391 -65
176 402 -32
176 410 45
176 428 93
176 431 11
176 440 79
176 441 26
176 449 -1
176 456 -72
176 458 -44
176 485 -86
176 490 -22
176 494 5
176 513 -100
176 514 -70
176 529 42
176 542 -1
176 543 -80
176 549 -37
176 561 75
176 563 -96
176 583 38
176 584 85
176 587 -2
176 627 93
176 645 53
176 646 12
176 651 55
176 660 -5
176 671 92
176 688 41
176 703 -23
176 708 -91
176 718 37
176 746 1
176 769 -80
176 774 45
176 791 40
176 794 79
176 823 16
176 829 -87
176 835 65
176 841 -34
176 843 -45
176 875 -27
176 883 71
176 901 8
176 914 -58
176 986 -16
176 988 -19
176 998 -100
177 181 67
177 217 -8
177 220 -9
177 244 95
177 255 -74
177 259 -20
177 264 -31
177 285 55
177 292 14
177 320 -95
177 323 -18
177 338 -72
177 345 -43
177 348 96
177 367 -27
177 370 97
177 375 58
177 382 69
177 389 -45
177 391 79
177 396 -30
177 418 -93
177 428 -82
177 439 -25
