# NAME: be1000.1
# COMMENT: Beasley instances from ORLIB. Converted to a MAX-CUT problem.
1001 50458
178 503 14
178 523 -59
178 526 39
178 549 83
178 555 -46
178 559 -73
178 586 77
178 596 28
178 601 -20
178 620 -79
178 624 35
178 634 -42
178 635 -20
178 648 3
178 674 10
178 677 53
178 679 5
178 685 -16
178 742 61
178 762 -52
178 767 90
178 777 -80
178 802 -40
178 811 -43
178 821 98
178 827 -25
178 829 92
178 842 99
178 849 46
178 856 17
178 865 5
178 876 12
178 891 -33
178 892 92
178 934 6
178 938 12
178 950 25
178 953 15
178 964 80
178 971 49
178 984 81
179 182 -69
179 195 -25
179 201 -94
179 217 91
179 227 -36
179 231 98
179 242 -18
179 253 97
179 260 -53
179 261 -28
179 268 -10
179 274 28
179 276 60
179 281 12
179 298 92
179 304 91
179 306 -93
179 307 -77
179 308 -13
179 322 -14
179 329 -23
179 370 -69
179 412 -48
179 417 92
179 420 -1
179 456 -69
179 458 28
179 462 -25
179 481 13
179 485 80
179 490 -74
179 495 89
179 503 47
179 508 86
179 517 11
179 531 51
179 558 42
179 566 63
179 569 -68
179 593 -41
179 616 -86
179 620 -95
179 621 4
179 633 -21
179 634 -31
179 635 -48
179 653 -97
179 656 82
179 669 4
179 694 -74
179 698 -76
179 730 83
179 751 24
179 755 64
179 770 -62
179 773 25
179 807 14
179 827 -78
179 856 97
179 862 76
179 895 46
179 896 65
179 897 11
179 919 30
179 932 -73
179 944 -27
179 951 -57
179 968 -9
179 970 -56
179 973 97
179 976 74
179 978 79
179 997 43
180 184 11
180 196 -17
180 201 11
180 205 -56
180 216 -92
180 219 64
180 230 -60
180 274 29
180 284 -62
180 298 -85
180 299 -77
180 302 47
180 305 -55
180 314 40
180 323 87
180 328 13
180 341 -14
180 351 59
180 358 40
180 361 -24
180 370 92
180 377 12
180 408 -21
180 420 -80
180 422 18
180 445 10
180 465 -2
180 489 -78
180 500 18
180 514 -24
180 517 -96
180 521 8
180 522 89
180 544 -53
180 567 -63
180 574 -80
180 576 30
180 580 14
180 594 -45
180 595 39
180 631 -2
180 652 -99
180 656 -16
180 665 -29
180 667 39
180 673 25
180 683 48
180 690 -91
180 700 -1
180 701 60
180 705 -62
180 707 46
180 713 22
180 717 -86
180 719 53
180 756 -82
180 757 31
180 760 -66
180 782 86
180 788 31
180 789 14
180 793 10
180 799 -25
180 800 -23
180 806 -89
180 827 87
180 839 -100
180 840 54
180 843 45
180 862 48
180 869 61
180 877 -69
180 880 71
180 889 -38
180 908 93
180 909 -2
180 911 -62
180 915 -23
180 943 26
180 964 -49
180 967 86
180 969 80
180 975 71
180 993 54
181 218 -85
181 261 60
181 268 85
181 282 73
181 288 -92
181 291 -78
181 293 -21
181 310 -43
181 322 48
181 341 6
181 350 -96
181 363 58
181 364 75
181 369 94
181 374 60
181 395 -8
181 401 -63
181 424 15
181 427 87
181 430 -84
181 433 30
181 437 -19
181 446 -51
181 475 -95
181 486 -10
181 491 55
181 492 -57
181 511 -81
181 515 97
181 517 -4
181 519 93
181 532 68
181 542 35
181 545 -49
181 553 1
181 574 4
181 580 -70
181 595 -39
181 623 -58
181 627 -23
181 629 78
181 634 36
181 646 27
181 654 23
181 661 77
181 672 -40
181 676 64
181 688 80
181 690 -29
181 701 -89
181 740 52
181 747 37
181 748 -33
181 749 27
181 755 94
181 776 -52
181 777 28
181 783 92
181 784 -21
181 786 -55
181 790 64
181 793 -62
181 805 27
181 808 32
181 810 88
181 839 38
181 845 88
181 848 -50
181 856 95
181 864 89
181 892 -41
181 899 -52
181 922 -100
181 927 -61
181 928 54
181 933 19
181 941 54
181 943 37
181 958 15
181 981 99
182 219 30
182 221 82
182 230 2
182 233 -61
182 250 -14
182 252 -93
182 259 62
182 261 41
182 269 14
182 271 -92
182 280 87
182 292 21
182 294 56
182 296 -36
182 313 66
182 319 -11
182 323 -12
182 328 -42
182 330 -43
182 343 -59
182 344 -74
182 345 -31
182 357 -86
182 360 88
182 365 -34
182 368 -74
182 371 -53
182 380 86
182 384 85
182 386 72
182 392 90
182 403 -66
182 407 -91
182 417 17
182 424 -29
182 431 -79
182 442 -67
182 455 47
182 460 -78
182 466 -12
182 506 23
182 520 -77
182 537 5
182 538 45
182 539 23
182 540 3
182 545 57
182 550 -12
182 565 -37
182 593 -63
182 602 -72
182 606 95
182 629 43
182 634 -90
182 637 17
182 641 -56
182 651 71
182 657 32
182 680 66
182 705 46
182 722 84
182 728 70
182 732 -66
182 775 87
182 787 -25
182 803 -35
182 820 65
182 825 67
182 833 -17
182 836 6
182 858 -8
182 872 4
182 883 70
182 904 -9
182 912 -65
182 953 33
182 955 -32
182 957 29
182 970 25
182 985 -19
182 993 -29
182 998 35
183 207 76
183 231 -36
183 238 -10
183 240 2
183 251 46
183 282 18
183 299 12
183 307 -18
183 309 -93
183 334 -36
183 345 -52
183 354 -72
183 356 1
183 364 55
183 376 69
183 383 78
183 390 -59
183 405 8
183 413 -23
183 414 51
183 416 -34
183 420 -31
183 447 -87
183 451 -65
183 452 -56
183 462 59
183 485 -27
183 501 78
183 503 -42
183 535 51
183 538 -75
183 546 66
183 555 -88
183 567 35
183 596 44
183 601 -31
183 605 -42
183 606 -16
183 637 -15
183 653 14
183 656 -22
183 666 -28
183 677 20
183 687 -66
183 689 34
183 692 -28
183 693 -98
183 704 79
183 706 -70
183 710 -61
183 721 -63
183 734 64
183 762 -16
183 769 -44
183 777 39
183 781 -39
183 791 -98
183 801 -65
183 805 -49
183 810 60
183 817 -91
183 837 -14
183 854 -50
183 869 72
183 871 65
183 879 -1
183 881 33
183 883 -89
183 888 -54
183 902 -4
183 913 -46
183 920 36
183 924 49
183 926 2
183 933 -29
183 934 -23
183 948 15
183 951 84
183 958 18
183 973 -64
183 984 -42
183 992 -56
184 199 -82
184 216 -34
184 238 -97
184 240 -53
184 252 -18
184 260 36
184 268 29
184 270 73
184 278 -5
184 279 -38
184 283 53
184 288 -35
184 289 9
184 291 -52
184 299 54
184 333 -78
184 341 3
184 342 -59
184 344 -92
184 355 11
184 360 82
184 363 36
184 372 57
184 376 45
184 383 -70
184 396 -87
184 410 -69
184 428 91
184 452 21
184 464 2
184 486 87
184 511 -85
184 518 -42
184 525 13
184 527 -45
184 531 89
184 562 -76
184 565 -49
184 577 -56
184 589 39
184 595 -82
184 596 32
184 599 81
184 607 -39
184 623 77
184 639 62
184 642 21
184 647 -91
184 651 -8
184 654 89
184 671 -75
184 680 -79
184 684 -10
184 698 10
184 719 -69
184 729 59
184 746 -52
184 747 74
184 764 -96
184 766 40
184 767 11
184 788 56
184 810 -3
184 811 11
184 819 11
184 860 -32
184 898 -95
184 912 30
184 938 -98
184 956 -57
184 962 -65
184 972 45
184 998 94
185 195 -91
185 196 38
185 206 -17
185 222 63
185 227 86
185 243 4
185 250 92
185 254 -73
185 258 60
185 259 86
185 268 45
185 269 -35
185 295 -22
185 306 28
185 339 20
185 344 34
185 347 -37
185 352 93
185 367 -38
185 400 29
185 406 -11
185 414 94
185 421 91
185 456 26
185 459 40
185 462 -59
185 467 78
185 485 -69
185 487 19
185 505 -4
185 526 1
185 531 -78
185 543 -48
185 552 -73
185 556 50
185 570 -76
185 575 -1
185 576 -80
185 577 -90
185 583 -43
185 588 21
185 604 81
185 608 -45
185 613 -64
185 617 33
185 630 9
185 632 -19
185 686 -39
185 695 44
185 696 78
185 706 -24
185 719 44
185 721 -15
185 730 24
185 738 -98
185 739 -89
185 763 -5
185 765 -86
185 770 -53
185 786 52
185 803 16
185 806 44
185 822 -18
185 825 2
185 834 -46
185 853 -26
185 864 56
185 874 90
185 878 -50
185 886 41
185 898 -95
185 923 18
185 929 -57
185 941 -42
185 962 2
185 970 -52
185 973 76
185 986 -20
185 995 -93
185 996 85
185 999 58
185 1000 -52
186 189 -83
186 195 -74
186 197 -84
186 202 -18
186 203 62
186 227 -21
186 236 1
186 244 51
186 264 -80
186 271 -58
186 280 16
186 348 -11
186 366 -35
186 371 7
186 373 74
186 433 -55
186 434 42
186 439 57
186 444 -69
186 453 2
186 454 36
186 455 61
186 489 83
186 495 92
186 500 -59
186 513 88
186 521 -63
186 539 -63
186 540 92
186 549 71
186 558 21
186 574 67
186 582 94
186 602 -8
186 614 -58
186 626 -81
186 636 2
186 663 38
186 668 83
186 676 -22
186 686 4
186 711 26
186 723 -81
186 732 -74
186 743 -65
186 757 52
186 759 59
186 764 52
186 772 73
186 773 80
186 774 -18
186 782 95
186 789 -3
186 798 51
186 815 -82
186 830 91
186 839 84
186 844 -75
186 848 -67
186 868 47
186 872 90
186 877 -76
186 888 -4
186 895 5
186 896 48
186 900 13
186 903 -69
186 910 -81
186 914 -93
186 918 -69
186 922 -9
186 934 -50
186 936 -18
186 949 56
186 962 35
186 976 57
186 984 -15
186 986 -83
186 990 28
186 991 76
186 994 -7
187 189 -38
187 209 -4
187 218 53
187 224 28
187 238 -8
187 244 -78
187 253 -32
187 262 38
187 298 -89
187 300 -7
187 301 50
187 310 80
187 323 36
187 334 -83
187 337 4
187 342 -48
187 349 -50
187 352 70
187 407 22
187 420 76
187 425 -2
187 429 -37
187 441 43
187 460 91
187 461 -54
187 496 -62
187 497 -40
187 516 -86
187 531 -100
187 532 9
187 534 65
187 538 -30
187 548 49
187 561 -20
187 563 -39
187 585 -96
187 606 -61
187 615 -51
187 624 88
187 639 -1
187 643 -48
187 650 65
187 658 -79
187 659 87
187 690 42
187 710 39
187 728 89
187 730 -6
187 753 -85
187 759 69
187 762 -60
187 766 -78
187 781 82
187 786 61
187 793 82
187 807 -72
187 808 -9
187 810 66
187 812 5
187 835 32
187 838 94
187 854 91
187 861 -13
187 864 30
187 884 -48
187 902 7
187 937 75
187 949 -2
187 955 98
187 962 -85
187 974 10
187 983 -58
188 208 -82
188 224 81
188 233 -75
188 238 -71
188 264 83
188 267 -70
188 284 93
188 326 -53
188 328 -33
188 329 39
188 336 -94
188 367 13
188 380 56
188 397 67
188 400 -8
188 420 -77
188 438 -27
188 439 29
188 441 -34
188 447 6
188 461 29
188 463 -3
188 484 53
188 503 48
188 508 -19
188 510 -66
188 511 18
188 512 10
188 549 -46
188 558 77
188 559 -54
188 563 -71
188 586 73
188 588 -29
188 589 72
188 592 46
188 604 98
188 614 50
188 627 76
188 645 -35
188 647 72
188 649 -99
188 650 21
188 654 -69
188 657 61
188 659 -11
188 663 57
188 687 -22
188 713 -13
188 717 -12
188 728 75
188 732 62
188 743 92
188 752 -83
188 754 -44
188 755 50
188 781 66
188 786 -72
188 790 -8
188 791 2
188 801 -38
188 802 7
188 810 -60
188 820 41
188 825 -91
188 833 84
188 841 94
188 845 65
188 878 14
188 880 -8
188 885 -61
188 887 50
188 894 -33
188 910 -19
188 913 64
188 933 46
188 936 15
188 957 68
188 958 17
188 960 11
188 988 -56
188 989 27
189 203 -82
189 204 -64
189 208 58
189 212 -60
189 215 22
189 216 17
189 222 64
189 224 66
189 232 -65
189 239 21
189 251 -7
189 254 70
189 269 93
189 321 23
189 327 58
189 369 72
189 375 58
189 379 -86
189 390 -40
189 392 -46
189 404 -71
189 423 -65
189 424 37
189 453 35
189 457 90
189 459 59
189 465 -27
189 482 -75
189 494 59
189 504 -13
189 506 -43
189 508 30
189 531 -33
189 551 43
189 574 38
189 609 -7
189 612 -54
189 625 53
189 631 -69
189 645 96
189 680 89
189 694 -82
189 695 17
189 703 66
189 705 98
189 717 -65
189 735 9
189 742 36
189 764 81
189 771 31
189 790 50
189 808 84
189 809 62
189 818 -50
189 826 -40
189 830 -11
189 836 -68
189 839 23
189 849 -3
189 853 -86
189 856 46
189 861 97
189 866 -71
189 882 -18
189 886 25
189 888 -17
189 895 73
189 897 -6
189 903 58
189 907 -51
189 913 72
189 915 -49
189 932 5
189 959 11
189 995 66
190 199 92
190 214 59
190 237 6
190 252 25
190 266 -97
190 270 92
190 273 -91
190 283 3
190 285 -75
190 292 92
190 297 -87
190 305 -39
190 307 -30
190 320 -16
190 322 -11
190 327 47
190 334 10
190 342 -33
190 354 -27
190 358 -54
190 370 -60
190 385 23
190 390 57
190 395 -31
190 397 30
190 422 74
190 442 87
190 459 -83
190 478 38
190 480 -26
190 483 14
190 486 68
190 504 20
190 508 58
190 516 -14
190 523 56
190 524 10
190 537 -22
190 545 84
190 555 12
190 566 -31
190 585 -41
190 592 -94
190 604 -28
190 627 -95
190 657 6
190 665 -51
190 677 -65
190 678 82
190 693 -4
190 709 33
190 711 -74
190 713 55
190 717 -51
190 722 49
190 728 -41
190 745 -4
190 756 43
190 791 -19
190 795 99
190 798 -82
190 799 38
190 802 5
190 804 59
190 807 48
190 810 88
190 819 -64
190 825 56
190 826 56
190 860 -43
190 885 37
190 894 -45
190 897 -33
190 902 -85
190 903 -13
190 918 -36
190 925 99
190 971 66
190 974 64
190 982 -45
190 985 -32
190 986 4
190 997 -91
191 228 -58
191 237 -74
191 247 95
191 256 81
191 261 48
191 265 40
191 277 71
191 287 -66
191 297 -95
191 311 -5
191 320 -12
191 326 83
191 330 86
191 342 51
191 343 11
191 347 53
191 359 -85
191 361 -47
191 380 -2
191 382 -22
191 395 -86
191 399 -95
191 400 -29
191 401 -68
191 404 -3
191 407 44
191 428 17
191 429 84
191 432 25
191 434 19
191 439 49
191 442 -68
191 457 -71
191 459 -31
191 465 -94
191 467 29
191 478 -27
191 486 -77
191 498 -79
191 508 62
191 509 -46
191 528 90
191 550 -53
191 564 79
191 571 93
191 579 -68
191 596 35
191 605 49
191 608 -49
191 632 85
191 637 22
191 641 90
191 645 96
191 649 96
191 650 40
191 666 -27
191 677 -3
191 679 -24
191 703 -83
191 704 -73
191 710 48
191 717 32
191 719 -50
191 724 58
191 739 -84
191 753 60
191 773 -51
191 787 15
191 808 14
191 813 56
191 827 -47
191 830 -26
191 857 90
191 865 53
191 868 9
191 875 17
191 878 -5
191 891 31
191 893 -48
191 898 7
191 906 -11
191 909 27
191 918 7
191 925 -20
191 927 12
191 933 -65
191 934 58
191 937 -49
191 940 -15
191 947 -27
191 956 84
191 959 -99
191 972 -21
191 995 -43
192 231 63
192 239 -68
192 240 3
192 253 -12
192 260 80
192 261 -31
192 297 -53
192 301 -66
192 332 -55
192 333 -99
192 336 16
192 342 -66
192 348 -51
192 373 8
192 388 -100
192 391 -89
192 393 -58
192 420 -12
192 428 97
192 430 32
192 439 75
192 441 -78
192 460 -12
192 463 40
192 465 -87
192 468 -8
192 470 -58
192 481 9
192 487 -67
192 489 -20
192 492 58
192 504 28
192 511 56
192 525 -27
192 555 -88
192 560 48
192 574 49
192 577 49
192 581 -23
192 604 -35
192 618 45
192 642 9
192 647 41
192 653 -79
192 676 -62
192 681 -40
192 686 -67
192 693 -80
192 725 18
192 732 56
192 741 -26
192 746 80
192 773 -1
192 788 -36
192 792 39
192 793 -19
192 817 -74
192 818 -58
192 823 49
192 826 24
192 835 -30
192 841 94
192 859 -31
192 882 -99
192 883 -47
192 889 -54
192 908 6
192 910 60
192 930 46
192 933 57
192 939 -65
192 949 26
192 958 -55
192 974 95
192 975 53
193 195 32
193 202 84
193 226 47
193 228 -82
193 265 42
193 291 12
193 294 -9
193 310 -7
193 311 -46
193 316 -1
193 326 -60
193 339 31
193 343 -7
193 363 -16
193 364 -69
193 370 4
193 404 -81
193 429 -36
193 443 -51
193 448 -100
193 455 -62
193 466 -43
193 502 -53
193 512 -26
193 519 -21
193 524 -62
193 544 37
193 545 -58
193 548 52
193 564 -7
193 565 25
193 572 68
193 582 43
193 592 -93
193 593 89
193 614 -58
193 621 25
193 624 24
193 626 -33
193 627 41
193 629 59
193 648 38
193 668 48
193 682 21
193 685 20
193 688 -67
193 731 66
193 736 -74
193 743 -24
193 785 -38
193 787 -77
193 791 -9
193 796 -10
193 799 -65
193 826 17
193 829 -17
193 847 20
193 851 23
193 858 68
193 878 -67
193 885 12
193 894 44
193 898 -38
193 911 82
193 918 -40
193 932 -97
193 934 76
193 956 -24
193 972 3
193 978 -7
193 997 -51
193 999 -69
194 196 -92
194 206 -26
194 207 12
194 220 87
194 226 61
194 237 -40
194 244 -36
194 266 -53
194 267 65
194 279 -85
194 292 -40
194 312 -72
194 332 -5
194 335 34
194 343 94
194 361 41
194 364 41
194 372 2
194 392 86
194 393 -57
194 397 -40
194 400 -93
194 411 1
194 417 -5
194 420 -19
194 442 66
194 445 -19
194 446 -44
194 453 -17
194 454 59
194 476 -61
194 479 -50
194 491 -75
194 495 -18
194 496 64
194 517 -22
194 522 63
194 551 58
194 559 -45
194 560 -57
194 571 -11
194 576 24
194 580 -70
194 606 -63
194 613 -78
194 614 -89
194 623 -46
194 625 -83
194 638 -24
194 647 -9
194 650 27
194 656 51
194 683 -56
194 684 -80
194 687 82
194 691 -58
194 707 13
194 715 92
194 720 -39
194 724 -42
194 765 74
194 773 -45
194 778 65
194 779 27
194 782 -25
194 796 7
194 798 40
194 801 -59
194 815 57
194 862 44
194 865 -10
194 886 42
194 890 -83
194 912 -47
194 916 -8
194 923 76
194 932 -31
194 956 -57
194 958 93
194 986 83
194 987 -30
194 988 98
194 989 49
195 199 -49
195 205 -68
195 220 -51
195 222 74
195 225 -100
195 247 23
195 255 -30
195 287 -5
195 301 49
195 316 -90
195 346 96
195 347 41
195 364 92
195 372 60
195 384 69
195 402 -65
195 411 -20
195 420 -53
195 429 -90
195 434 74
195 436 30
195 452 36
195 473 -58
195 477 48
195 500 90
195 508 14
195 510 58
195 522 -16
195 523 -21
195 533 35
195 541 67
195 549 31
195 565 71
195 567 -93
195 579 -49
195 593 62
195 609 -57
195 619 47
195 628 -48
195 639 68
195 679 17
195 684 -85
195 694 -56
195 718 37
195 721 85
195 733 -8
195 744 -39
195 820 -43
195 829 20
195 830 -16
195 835 73
195 838 43
195 851 -38
195 856 -25
195 860 87
195 861 -1
195 867 43
195 873 -2
195 874 30
195 877 48
195 889 -52
195 931 -82
195 938 56
195 949 50
195 966 64
195 968 -69
195 973 -58
195 986 94
196 223 -51
196 231 99
196 241 -66
196 246 -47
196 248 -12
196 270 29
196 284 -85
196 299 -100
196 312 46
196 332 95
196 356 24
196 381 -58
196 387 -80
196 392 13
196 393 62
196 395 -54
196 406 -15
196 408 43
196 413 -31
196 429 -17
196 435 86
196 438 -45
196 444 50
196 462 -61
196 465 50
196 470 40
196 471 34
196 488 -32
196 497 -1
196 507 79
196 516 -40
196 518 4
196 540 31
196 564 -65
196 588 -65
196 590 50
196 592 -32
196 595 -10
196 606 12
196 609 45
196 613 -64
196 615 -40
196 628 90
196 651 52
196 673 -50
196 674 4
196 687 -36
196 721 -36
196 750 -88
196 809 -10
196 814 -95
196 815 -83
196 819 66
196 823 39
196 829 -49
196 836 28
196 841 -53
196 849 31
196 853 14
196 863 85
196 875 -22
196 913 88
196 915 -29
196 916 -9
196 930 18
196 931 38
196 951 25
196 968 -12
196 970 -74
196 976 -44
196 980 36
196 994 19
196 998 78
197 203 77
197 207 -52
197 208 2
197 220 -77
197 225 65
197 234 75
197 245 -35
197 255 79
197 257 -18
197 258 59
197 259 -99
197 300 51
197 313 95
197 346 -52
197 380 -39
197 384 93
197 406 -20
197 410 -99
197 414 -59
197 422 -92
197 426 -91
197 428 -55
197 443 -84
197 458 -44
197 462 -62
197 464 58
197 472 -57
197 487 -59
197 495 -12
197 497 -23
197 501 -3
197 503 32
197 504 -6
197 550 -60
197 555 -93
197 566 -59
197 590 92
197 596 -74
197 599 -39
197 602 -68
197 614 54
197 651 96
197 655 -89
197 662 20
197 679 -75
197 688 -45
197 693 7
197 699 -12
197 711 32
197 717 -35
197 725 84
197 730 -90
197 737 21
197 752 55
197 753 -70
197 756 91
197 758 -100
197 759 -57
197 767 73
197 799 35
197 819 61
197 824 1
197 829 -87
197 833 -59
197 834 -89
197 846 68
197 851 2
197 870 19
197 875 63
197 882 -76
197 911 28
197 944 3
197 967 30
197 969 50
197 972 -36
197 982 -76
197 983 -2
197 990 58
198 199 -81
198 207 -69
198 218 -59
198 225 85
198 238 52
198 275 92
198 289 -50
198 291 6
198 292 37
198 306 -74
198 347 3
198 359 85
198 361 41
198 375 -72
198 405 97
198 438 -69
198 453 -13
198 456 92
198 487 -31
198 490 -58
198 514 -3
198 527 -55
198 531 -81
198 533 52
198 535 -37
198 536 -68
198 546 -84
198 551 -54
198 557 5
198 565 76
198 569 -53
198 580 -91
198 584 -79
198 633 8
198 636 -12
198 637 35
198 643 -40
198 660 -94
198 661 86
198 679 -40
198 690 67
198 695 88
198 696 41
198 698 -29
198 700 30
198 716 11
198 723 -43
198 727 -22
198 729 16
198 742 -24
198 744 -65
198 746 64
198 761 76
198 762 78
198 767 -46
198 770 -83
198 771 17
198 802 -89
198 817 50
198 832 64
198 852 -29
198 857 -62
198 858 -97
198 860 85
198 862 -91
198 870 17
198 898 19
198 930 -25
198 948 -36
198 958 39
198 959 63
198 960 83
198 967 -78
198 986 -38
198 995 -31
199 203 -89
199 215 -42
199 220 -71
199 234 -20
199 244 -21
199 272 -81
199 296 -95
199 304 -83
199 329 72
199 330 -66
199 340 89
199 343 -59
199 346 -52
199 352 -6
199 365 28
199 366 -74
199 393 18
199 412 76
199 415 46
199 421 -6
199 432 69
199 445 -57
199 460 18
199 469 48
199 492 -49
199 503 84
199 533 24
199 534 62
199 540 24
199 577 78
199 578 -10
199 592 -54
199 593 72
199 617 -8
199 623 56
199 648 2
199 653 -23
199 679 3
199 704 -48
199 710 84
199 718 -25
199 719 -3
199 720 62
199 732 49
199 768 -3
199 770 -73
199 781 72
199 789 48
199 793 6
199 806 -50
199 825 71
199 826 -16
199 829 47
199 848 -65
199 879 -83
199 888 99
199 903 -66
199 917 -73
199 925 35
199 926 34
199 928 62
199 934 21
199 949 54
199 955 -17
199 958 -61
199 970 86
199 988 1
199 994 92
200 230 29
200 234 -63
200 241 83
200 270 -10
200 280 -95
200 293 22
200 297 -9
200 298 71
200 300 51
200 307 -25
200 312 -13
200 314 -97
200 340 92
200 345 -7
200 350 15
200 354 71
200 362 -13
200 374 96
200 380 -55
200 401 -41
200 403 50
200 406 39
200 421 -23
200 422 58
200 424 21
200 426 -45
200 461 -23
200 465 14
200 466 -57
200 467 35
200 478 -39
200 486 82
200 494 56
200 502 -82
200 505 54
200 508 -92
200 515 -40
200 523 38
200 527 -77
200 538 -73
200 549 9
200 570 98
200 572 66
200 587 -41
200 591 27
200 603 -20
200 617 78
200 627 -94
200 630 -83
200 631 78
200 641 38
200 660 94
200 661 97
200 668 -79
200 673 50
200 724 47
200 737 39
200 749 -95
200 773 22
200 824 65
200 838 90
200 840 98
200 854 94
200 862 -75
200 868 24
200 881 74
200 917 80
200 941 -20
200 965 -31
200 982 44
200 988 -22
200 991 73
200 997 -62
200 999 -9
201 207 -73
201 210 94
201 211 -98
201 233 9
201 235 -20
201 239 20
201 256 -37
201 269 -37
201 275 -44
201 287 57
201 292 -9
201 321 85
201 337 -30
201 338 -27
201 343 -31
201 365 23
201 372 -49
201 376 -22
201 385 -4
201 395 -66
201 398 -79
201 402 -80
201 418 -38
201 419 53
201 429 47
201 441 -100
201 453 23
201 480 -39
201 481 -77
201 489 -42
201 496 99
201 501 68
201 508 68
201 515 -23
201 517 94
201 534 -47
201 553 -98
201 554 -83
201 565 -91
201 568 7
201 579 -34
201 581 42
201 601 97
201 641 -88
201 650 36
201 675 52
201 686 91
201 687 -91
201 696 -65
201 715 53
201 756 30
201 769 62
201 782 32
201 784 20
201 787 2
201 797 -33
201 809 76
201 814 20
201 825 -12
201 835 -54
201 839 -11
201 856 -13
201 859 -46
201 883 85
201 884 3
201 889 -23
201 896 -24
201 898 35
201 899 40
201 901 -79
201 903 37
201 919 70
201 924 10
201 925 51
201 946 -74
201 962 1
201 966 45
201 977 47
201 982 87
201 993 -63
201 998 91
202 224 -8
202 228 -18
202 236 39
202 239 -85
202 257 75
202 280 71
202 288 -16
202 310 -98
202 321 -21
202 327 -3
202 339 -93
202 344 -5
202 346 30
202 352 10
202 361 -43
202 362 -86
202 371 99
202 373 -90
202 378 18
202 412 62
202 413 47
202 429 87
202 442 -71
202 445 99
202 447 91
202 459 -48
202 461 68
202 478 3
202 500 -3
202 501 -8
202 514 -84
202 521 78
202 528 -83
202 533 -88
202 542 -50
202 552 -88
202 566 2
202 570 92
202 571 -60
202 573 92
202 574 24
202 580 60
202 582 -21
202 586 77
202 605 -79
202 610 5
202 612 -14
202 617 -93
202 629 27
202 637 -54
202 642 -4
202 653 50
202 657 64
202 670 -13
202 677 -7
202 690 12
202 692 80
202 694 -46
202 696 -6
202 703 -40
202 716 93
202 722 17
202 729 22
202 736 -31
202 738 38
202 744 -90
202 747 -43
202 748 -64
202 768 -81
202 787 42
202 796 24
202 801 -61
202 809 -6
202 814 95
202 817 63
202 818 -7
202 827 83
202 834 -62
202 846 63
202 866 -98
202 868 -44
202 887 -50
202 890 -50
202 900 77
202 926 -71
202 930 58
202 968 43
202 984 40
202 995 81
202 999 -75
203 216 63
203 223 -92
203 239 -7
203 240 -79
203 250 -48
203 253 40
203 308 87
203 322 -75
203 324 98
203 331 59
203 346 7
203 350 -93
203 355 -75
203 358 16
203 367 -53
203 384 -94
203 388 -8
203 401 17
203 405 -73
203 413 -36
203 421 14
203 443 54
203 454 -42
203 468 -32
203 477 -74
203 490 -79
203 493 69
203 531 -14
203 538 80
203 541 55
203 548 35
203 551 -68
203 578 -3
203 592 -3
203 600 -87
203 605 79
203 606 86
203 614 -44
203 629 -16
203 643 96
203 654 -16
203 665 -99
203 667 32
203 676 99
203 683 -14
203 697 -19
203 698 -32
203 702 -7
203 703 -98
203 704 59
203 710 50
203 721 -59
203 742 -15
203 745 -61
203 753 67
203 757 -68
203 759 72
203 763 1
203 767 7
203 769 -45
203 772 98
203 786 -100
203 793 -4
203 798 65
203 815 64
203 834 -3
203 846 -16
203 868 58
203 896 50
203 897 -89
203 903 -60
203 908 -99
203 916 -10
203 938 91
203 958 -12
203 975 -93
203 979 90
203 980 -5
203 995 -35
203 998 -26
204 206 50
204 208 81
204 210 -35
204 212 36
204 225 -82
204 235 97
204 239 22
204 244 -96
204 265 -16
204 280 75
204 287 -94
204 306 67
204 322 27
204 333 -8
204 335 -46
204 348 -40
204 370 -25
204 375 49
204 391 -94
204 419 52
204 421 86
204 433 59
204 437 -49
204 443 -34
204 475 -28
204 485 -100
204 487 -80
204 496 7
204 524 -60
204 567 47
204 576 65
204 597 23
204 603 -53
204 604 20
204 617 -12
204 623 -46
204 628 83
204 643 -26
204 644 -9
204 654 87
204 680 22
204 685 54
204 695 66
204 697 29
204 708 -61
204 772 66
204 787 37
204 788 75
204 800 33
204 809 17
204 821 -40
204 838 -91
204 850 48
204 873 -4
204 876 -92
204 877 62
204 891 34
204 899 4
204 919 -64
204 953 25
204 954 56
204 960 -17
204 961 -63
204 962 -17
204 976 63
204 998 -45
205 206 33
205 228 -43
205 229 -68
205 233 33
205 255 -15
205 294 76
205 296 -62
205 305 -56
205 329 -99
205 339 87
205 364 -45
205 367 -91
205 379 -14
205 387 -100
205 395 60
205 401 -18
205 404 -5
205 406 -92
205 407 -83
205 409 9
205 411 91
205 414 -44
205 420 -30
205 429 86
205 438 -91
205 444 33
205 448 65
205 455 -6
205 461 -78
205 476 -44
205 478 -66
205 494 90
205 497 -55
205 509 -6
205 522 -77
205 540 -17
205 541 24
205 557 2
205 558 78
205 564 3
205 617 25
205 631 -90
205 647 -59
205 659 4
205 660 33
205 672 -62
205 697 92
205 706 -44
205 726 -63
205 736 -75
205 756 -95
205 760 -14
205 772 99
205 782 -11
205 788 94
205 789 72
205 802 -92
205 827 -92
205 837 24
205 838 -15
205 845 -10
205 859 58
205 864 3
205 874 94
205 875 14
205 879 -16
205 891 23
205 892 -72
205 893 -88
205 904 45
205 916 13
205 922 35
205 931 -40
205 932 -66
205 948 44
205 955 -65
